"","FacilityID","DeptID","Department.Name","Record.Status","Abbreviation","Synonyms","Center","External.Name","Inpatient.Dept","Specialty","Confidential.","Addr","Suite","City","State","Zip.Code","Zip.Add.On","County","Country","MPI.ID.Type","MPI.ID","Appt.Phone","ADT.Parent","Patient.Class","ADT.Unit.Type","EpicCare.Department","Logo.Filename","fullAddress","lon","lat"
"55",10113,"104","APMB SLC IDAHO NEUROSURGERY - FRIZZELL","","APMB NEU SUR","NEUROSURGERY
NEURO
SURG
FRIZZELL","APMB","St. Luke's Clinic Idaho Neurosurgery - Frizzell - Boise","","Neurosurgery","","222 N 2ND ST. "," 307","BOISE","IDAHO","83702","6131","ADA","United States of America","110","10113104","",10113,"Clinic Outpatient
Specimen","","Yes","","222 N 2ND ST. , BOISE, IDAHO, 83702",-116.1949348,43.6131093
"56",10113,"109","APMB SLC NEUROSURGERY - JUTZY","","APMB NEU SUR","NEUROSURGERY
JUTZY","APMB","St. Luke's Clinic Neurosurgery - Jutzy - Boise","","Neurosurgery","","222 N 2ND ST. "," 307","BOISE","IDAHO","83702","6131","","","110","10113109","",NA,"","","Yes","","222 N 2ND ST. , BOISE, IDAHO, 83702",-116.1949348,43.6131093
"57",10509,"109","BCSSC CALDWELL UROLOGY - BAKER CITY","","BSCCS URO","REGIONAL
BAKER CITY
CALDWELL UROLOGY
UROLOGY
CALDWELL
BAKER
CITY
CU
CU REGIONAL
CU BAKER CITY
CALDWELL URO
CMU
CMSU","BCSSC","St. Luke's Clinic - Caldwell Urology - Baker City","","Urology","","3445 POCAHONTUS ROAD "," A","BAKER CITY","OREGON","97814","3599","BAKER","United States of America","110","10509109","",10509,"","","Yes","","3445 POCAHONTUS ROAD , BAKER CITY, OREGON, 97814",-117.8499581,44.7961423
"58",10509,"101","BCSSC HUMPHREYS DIABETES CENTER","","BCSSC HDC","HUMPHREY'S
DIABETES
BAKER
BCSSC
HDC","BCSSC","Humphreys Diabetes Center - Baker City","","Diabetes Services","","3445 POCAHONTAS ROAD "," A","BAKER CITY","OREGON","97814","3599","BAKER","United States of America","110","10509101","",10509,"","","Yes","","3445 POCAHONTAS ROAD , BAKER CITY, OREGON, 97814",-117.8499581,44.7961423
"59",10509,"102","BCSSC SL IDAHO CARDIOLOGY ASSOCIATES","","BCSSC SLICA","SLICA","BCSSC","St. Luke's Idaho Cardiology Associates - Eastern Oregon","","Cardiology","","3445 POCAHONTAS ROAD "," A","BAKER CITY","OREGON","97814","3599","BAKER","United States of America","110","10509102","",NA,"","","Yes","","3445 POCAHONTAS ROAD , BAKER CITY, OREGON, 97814",-117.8499581,44.7961423
"60",10509,"103","BCSSC SL IDAHO PULMONARY ASSOCIATES","","BCSSC IPA","BCSSC IPA
IPA BCSSC","BCSSC","St. Luke's Idaho Pulmonary Associates - Baker City","","Pulmonology","","3445 POCAHONTAS ROAD "," A","BAKER CITY","OREGON","97814","3599","BAKER","United States of America","110","10509103","",NA,"","","Yes","","3445 POCAHONTAS ROAD , BAKER CITY, OREGON, 97814",-117.8499581,44.7961423
"61",10509,"111","BCSSC SLC NEPHROLOGY - BAKER CITY","","BCSSC NEPH","","BCSSC","St. Luke's Clinic - Nephrology - Baker City","","Nephrology","","3445 POCAHONTAS ROAD",NA,"BAKER CITY","OREGON","97814","3599","BAKER","United States of America","110","10509111","",10509,"","","Yes","","3445 POCAHONTAS ROAD, BAKER CITY, OREGON, 97814",-117.8499581,44.7961423
"62",10115,"102","BHC SL IDAHO CARDIOLOGY - ELECTROPHYSIOLOGY","","BHC SLICA EP","EP
SLICA","BHC","St. Luke's Clinic - Electrophysiology - Boise","","Cardiology","","287 W JEFFERSON ST.",NA,"BOISE","IDAHO","83712",NA,"ADA","United States of America","110","10115102","",10115,"Clinic Outpatient
Specimen","","Yes","","287 W JEFFERSON ST., BOISE, IDAHO, 83712",-116.190933,43.6126485
"63",10115,"100","BHC SLC BOISE HEART","","BHC BOI HRT","BOISE HEART","BHC","St. Luke's Clinic Boise Heart - Boise","","Cardiology","","287 W JEFFERSON ST.",NA,"BOISE","IDAHO","83702","6045","","United States of America","110","10115100","",10115,"Clinic Outpatient
Specimen","","Yes","","287 W JEFFERSON ST., BOISE, IDAHO, 83702",-116.195293,43.614568
"64",10107,"102","BHDC FOOT CARE CLINIC","","BHDC FCC","FOOT CARE
HUMPHREY'S
BHDC
FOOT CLINIC
FCC
HDC","BHDC","HUMPHREYS FOOT CARE CLINIC - Boise","","Diabetes Services","","1226 W. RIVER ST.",NA,"BOISE","IDAHO","83702","7049","ADA","United States of America","110","10107102","",10107,"Clinic Outpatient
Specimen","","Yes","","1226 W. RIVER ST., BOISE, IDAHO, 83702",-116.2139743,43.6144581
"65",10107,"103","BHDC HUMPHREYS DIABETES CENTER","","BHDC DIAB","BHDC DIAB","BHDC","St. Luke's Clinic - Humphreys Diabetes Center - Boise","","Diabetes Services","","1226 W. RIVER ST.",NA,"BOISE","IDAHO","83702","7049","ADA","United States of America","110","10107103","",10107,"","","Yes","","1226 W. RIVER ST., BOISE, IDAHO, 83702",-116.2139743,43.6144581
"66",10107,"100","BHDC HUMPHREYS DIABETES CENTER DNU","","BHDC HDC","HDC
HUMPHREY'S
BOISE HUMPHREYS DIABETES CENTER","BHDC","Humphreys Diabetes Center - Boise","","Diabetes Services","","1226 W. RIVER ST.",NA,"BOISE","IDAHO","83702","7049","ADA","United States of America","110","10107100","",10107,"Clinic Outpatient
Specimen","","Yes","","1226 W. RIVER ST., BOISE, IDAHO, 83702",-116.2139743,43.6144581
"67",10107,"101","BHDC SL IDAHO ENDOCRINOLOGY","","BHDC ENDO","ENDOCRINOLOGY
HUMPHREY'S
BHDC
IDAHO
IEC
HDC","BHDC","BOISE IDAHO ENDOCRINOLOGY - Boise","","Endocrinology","","1226 W. RIVER ST.",NA,"BOISE","IDAHO","83702","7049","ADA","United States of America","110","10107101","",10107,"Clinic Outpatient","","Yes","","1226 W. RIVER ST., BOISE, IDAHO, 83702",-116.2139743,43.6144581
"68",10104,"100","BIC SL SURGICALISTS","","BIC SURG","SURGICALISTS
BIC
BI COPPLE","BIC","St. Luke's Surgicalists - Boise","","General Surgery","","100 E WARM SPRINGS AVE. "," B","BOISE","IDAHO","83712","6243","ADA","United States of America","110","10104100","",10104,"Clinic Outpatient
Specimen","","Yes","","100 E WARM SPRINGS AVE. , BOISE, IDAHO, 83712",-116.1944876,43.6118643
"69",10104,"101","BIC SLC COLON AND RECTAL SURGERY","","BIC CRS","COLO-RECTAL
BIC","BIC","St. Luke's Clinic - Colon and Rectal Surgery - Boise","","Colon and Rectal Surgery","","100 E WARM SPRINGS AVE. "," B","BOISE","IDAHO","83712","6243","ADA","United States of America","110","10104101","",10104,"Clinic Outpatient
Specimen","","Yes","","100 E WARM SPRINGS AVE. , BOISE, IDAHO, 83712",-116.1944876,43.6118643
"70",10100,"104","BMC ANTICOAGULATION CLINIC","","BMC ACC","ACC
COUMADIN CLINIC","","BMC Anticoagulation Clinic","","Anticoagulation","","190 E. BANNOCK ST.",NA,"BOISE","IDAHO","83712",NA,"","United States of America","110","10100104","",10100,"","","Yes","","190 E. BANNOCK ST., BOISE, IDAHO, 83712",-116.1924344,43.6125798
"71",10100,"220","BMC SL IDAHO CARDIOLOGY ASSOCIATES","","BMC SLICA","SLICA
SLICA BOISE
BOISE HOSPITAL","BMC","St. Luke's Clinic - Idaho Cardiology Associates - Boise","","Cardiology","","190 E BANNOCK",NA,"BOISE","IDAHO","83712","6241","ADA","United States of America","110","10100220","",10100,"Clinic Outpatient
Specimen","","Yes","","190 E BANNOCK, BOISE, IDAHO, 83712",-116.1924344,43.6125798
"72",10100,"221","BMC SLC CARDIOTHORACIC ASSOCIATES","","BMC CTS","CVA
CARDIOTHORACIC
BOISE HOSPITAL
CT","BMC","St. Luke's Clinic - Cardiothoracic Associates - Boise","","Cardiothoracic Surgery","","190 E BANNOCK",NA,"BOISE","IDAHO","83712","6241","ADA","United States of America","110","10100221","",10100,"Clinic Outpatient
Specimen","","Yes","","190 E BANNOCK, BOISE, IDAHO, 83712",-116.1924344,43.6125798
"73",10100,"223","BMC SLC NEUROINTERVENTION","","BMC SLCNI","NEURO
INTER
NEUROIN
RADIOLOGY","BMC","St. Luke's Clinic - Neurointervention - Boise","","Radiology","","190 E BANNOCK",NA,"BOISE","IDAHO","83712","6241","","","110","10100223","",10100,"Clinic Outpatient
Specimen","","Yes","","190 E BANNOCK, BOISE, IDAHO, 83712",-116.1924344,43.6125798
"74",10100,"218","BMC SLC NORTHWEST NEUROSURGERY ASSOCIATES","","BMC SLNNA","NORTHWEST NEUROSURGERY
NEURO
NEUROSCIENCE","BMC"," St. Luke's Northwest Neurosurgery Associates-Boise","","Neurosurgery","","190 E BANNOCK",NA,"BOISE","IDAHO","83712","6241","ADA","United States of America","110","10100218","",10100,"Clinic Outpatient
Specimen","","Yes","","190 E BANNOCK, BOISE, IDAHO, 83712",-116.1924344,43.6125798
"75",10100,"222","BMC SLC VASCULAR ASSOCIATES","","BMC VASC","CVA
VASCULAR
BOISE HOSPITAL","BMC","St. Luke's Clinic - Vascular Associates - Boise","","Vascular Surgery","","190 E BANNOCK",NA,"BOISE","IDAHO","83712","6241","ADA","United States of America","110","10100222","",10100,"Clinic Outpatient
Specimen","","Yes","","190 E BANNOCK, BOISE, IDAHO, 83712",-116.1924344,43.6125798
"76",10120,"107","BMOP SL CHILDRENS NEUROSURGERY","","BMOP NSU","BMOP NSU","BMOP","St. Luke's Children's - Neurosurgery - Boise","","Pediatric Neurosurgery","","333 N 1ST ST. "," 150","BOISE","IDAHO","83702",NA,"","","110","10120107","",10120,"Clinic Outpatient","","Yes","","333 N 1ST ST. , BOISE, IDAHO, 83702",-116.193883,43.613541
"77",10120,"105","BMOP SLC CARDIOTHORACIC ASSOCIATES","","BMOP CTS","CTS
CARDIOTHORACIC
CVA","BMOP","St. Luke's Cardiothoracic and Vascular Associates-Boise","","Cardiothoracic Surgery","","333 N 1ST ST. "," 280","BOISE","IDAHO","83702","6132","ADA","United States of America","110","10120105","",10120,"Clinic Outpatient
Specimen","","Yes","","333 N 1ST ST. , BOISE, IDAHO, 83702",-116.193883,43.613541
"78",10120,"104","BMOP SLC NEPHROLOGY","","BMOP NEPH","RENAL
KIDNEY
BOISE MEDICAL OFFICE PLAZA
NEPHROLOGY","BMOP","St. Luke's Clinic Nephrology - Boise","","Nephrology","","333 N 1ST ST. "," 140","BOISE","IDAHO","83702","6134","ADA","United States of America","110","10120104","",10120,"Clinic Outpatient
Specimen","","Yes","","333 N 1ST ST. , BOISE, IDAHO, 83702",-116.193883,43.613541
"79",10120,"106","BMOP SLC VASCULAR ASSOCIATES","","BMOP VASC","VAS
CVA","BMOP","St. Luke's Cardiothoracic and Vascular Associates-Boise","","Vascular Surgery","","333 N 1ST ST. "," 280","BOISE","IDAHO","83702","6132","ADA","United States of America","110","10120106","",10120,"Clinic Outpatient
Specimen","","Yes","","333 N 1ST ST. , BOISE, IDAHO, 83702",-116.193883,43.613541
"80",10606,"100","BSC SLC FOOT CARE","","BSC FCC","BSC FCC
FOOT CARE
HUMPHREY'S
FOOT CLINIC","BSC","St. Luke's Clinic - Foot Care - Boise","","Diabetes Services","","690 E ROBBINS ROAD",NA,"BOISE","IDAHO","83702",NA,"","","110","10606100","",10606,"","","Yes","","690 E ROBBINS ROAD, BOISE, IDAHO, 83702",-116.1906785,43.6166843
"81",10605,"108","CBC SL CHILDRENS MENTAL HEALTH","","CBC CMH","CBC
CHILDREN MENTAL
MENTAL
CALDWELL","","St. Luke's Children's Mental Health - Caldwell","","Pediatric Mental Health","","2615 E CLEVELAND BLVD",NA,"CALDWELL","IDAHO","83605","4440","CANYON","United States of America","110","10605108","",10605,"Clinic Outpatient","","Yes","","2615 E CLEVELAND BLVD, CALDWELL, IDAHO, 83605",-116.6698714,43.6513584
"82",10169,"100","CBP SLC IDAHO PULMONARY ASSOCIATES","","CBP IPA","SLIPA
SUMMERSWEET IPA
PUL
SUMM
CBPPU
IPA","CBP","St. Luke's Idaho Pulmonary Association-Summerswt-Boise","","Pulmonology","","2051 E SUMMERSWEET DR.",NA,"BOISE","IDAHO","83716","6695","ADA","United States of America","110","10169100","",10169,"Clinic Outpatient
Specimen","","Yes","","2051 E SUMMERSWEET DR., BOISE, IDAHO, 83716",-116.157828,43.546763
"83",21100,"100","CC BOISE KIDNEY AND HYPERTENSION (BOISE)","","CC BKHB","BKH
BOISE KIDNEY
HTN
BKHB
BKB","BKHB","BOISE KIDNEY AND HYPERTENSION (BOISE)","","Nephrology","","1109 W MYRTLE ST.
"," 100","BOISE","IDAHO","83702",NA,"ADA","United States of America","110","21100100","",NA,"","","Yes","","1109 W MYRTLE ST.
, BOISE, IDAHO, 83702",-116.210752,43.615187
"84",21101,"100","CC BOISE KIDNEY AND HYPERTENSION (CALDWELL)","","CC BKHC","BKH
BOISE KIDNEY
HTN
BKHC
BKC","BKHC","BOISE KIDNEY AND HYPERTENSION (CALDWELL)","","Nephrology","","4620 ENTERPRISE WAY",NA,"CALDWELL","IDAHO","83605",NA,"CANYON","United States of America","110","21101100","",NA,"","","Yes","","4620 ENTERPRISE WAY, CALDWELL, IDAHO, 83605",-116.640893,43.660996
"85",21102,"100","CC BOISE KIDNEY AND HYPERTENSION (MERIDIAN SUITE 100)","","CC BKHM 100","BKH
BOISE KIDNEY
HTN
BKM
BKHM
BKHM100
BKHM 100","BKHM 100","BOISE KIDNEY AND HYPERTENSION (MERIDIAN SUITE 100)","","Nephrology","","3525 E LOUISE DR.
"," 100","MERIDIAN","IDAHO","83642",NA,"ADA","United States of America","110","21102100","",NA,"","","Yes","","3525 E LOUISE DR.
, MERIDIAN, IDAHO, 83642",-116.3499193,43.6017684
"86",21102,"101","CC BOISE KIDNEY AND HYPERTENSION (MERIDIAN SUITE 195)","","CC BKHM 195","BKH
BOISE KIDNEY
HTN
BKM
BKHM
BKHM195
BKHM 195","BKHM 195","BOISE KIDNEY AND HYPERTENSION (MERIDIAN SUITE 195)","","Nephrology","","3525 E LOUISE DR.
"," 195","MERIDIAN","IDAHO","83642",NA,"ADA","United States of America","110","21102101","",NA,"","","Yes","","3525 E LOUISE DR.
, MERIDIAN, IDAHO, 83642",-116.3499193,43.6017684
"87",10111,"100","CCFM SLC CAPITAL CITY FAMILY MEDICINE","","CCFM CCFM","CCFM
SLFM","CCFM","St. Luke's Clinic Capital City Family Medicine - Boise","","Family Medicine","","1520 W STATE ST. "," 100","BOISE","IDAHO","83702","4084","ADA","United States of America","110","10111100","",10111,"Clinic Outpatient
Specimen","","Yes","","1520 W STATE ST. , BOISE, IDAHO, 83702",-116.2091363,43.6233778
"88",10136,"102","CIC SL CHILDRENS CARDIOLOGY - CALDWELL","","CIC PED CRD","REGIONAL
CSC CARDIOLOGY
CALDWELL","CIC","St. Luke's Children's - Cardiology - Caldwell","","Pediatric Cardiology","","315 E ELM ST. "," 100","CALDWELL","IDAHO","83605","4881","CANYON","United States of America","110","10136102","",10136,"Clinic Outpatient
Specimen","","Yes","","315 E ELM ST. , CALDWELL, IDAHO, 83605",-116.694786,43.653882
"89",10136,"100","CIC SL IDAHO CARDIOLOGY ASSOCIATES","","CIC SLICA","SLICA
SLICA CALDWELL
CALDWELL ICA","CIC","St. Luke's Idaho Cardiology Associates - Caldwell","","Cardiology","","315 E. ELM "," 350","CALDWELL","IDAHO","83605","4881","","United States of America","110","10136100","",10136,"Clinic Outpatient
Specimen","","Yes","","315 E. ELM , CALDWELL, IDAHO, 83605",-116.694786,43.653882
"90",10122,"101","CLOV OCC HEALTH TRAVEL MEDICINE","","CLOV OHTM","CLOVERDALE TRAVEL MED
REGIONAL
OCC HEALTH TRAVEL MED
TRAVEL","CLOC","St. Luke's Occupational Health - Travel Medicine","","Travel Medicine","","4840 N CLOVERDALE ROAD",NA,"BOISE","IDAHO","83713","2423","ADA","United States of America","110","10122101","",NA,"","","Yes","","4840 N CLOVERDALE ROAD, BOISE, IDAHO, 83713",-116.3344439,43.6489697
"91",10122,"100","CLOV SLC INTERNAL MEDICINE","","CLOV SLIM","SLIM CLOVERDALE
SLIM CL","CLOV INTERNAL MEDICINE","St. Luke's Clinic Internal Medicine - Cloverdale","","Internal Medicine","","4840 N CLOVERDALE ROAD",NA,"BOISE","IDAHO","83713","2423","","United States of America","110","10122100","",10122,"Clinic Outpatient
Specimen","","Yes","","4840 N CLOVERDALE ROAD, BOISE, IDAHO, 83713",-116.3344439,43.6489697
"92",10154,"102","COBB SL CHILDRENS MENTAL HEALTH - EAGLE","","COBB CMH","COBB CMH","COBB","St. Luke's Children's - Mental Health - Eagle","","Pediatric Mental Health","","450 W STATE ST. "," 100","EAGLE","IDAHO","83616","7055","","","110","10154102","",10154,"Clinic Outpatient
Specimen","","Yes","","450 W STATE ST. , EAGLE, IDAHO, 83616",-116.3593727,43.6955335
"93",10154,"100","COBB SLC TREASURE VALLEY PEDIATRICS- EAGLE","","COBB TVPEDS","TREASURE VALLEY PEDS
TVPEDS
ETVP","SLC TREASURE VALLEY PED CLINICS","St. Luke's Children's Treasure Valley Pediatrics - Eagle","","Pediatrics","","450 W STATE ST. "," 100","EAGLE","IDAHO","83616","7055","ADA","United States of America","110","10154100","",10128,"Clinic Outpatient
Specimen","","Yes","SLHS_Childrens_4c_Med.JPG","450 W STATE ST. , EAGLE, IDAHO, 83616",-116.3593727,43.6955335
"94",10154,"101","COBB SLC YEAH PROGRAM","","COBB YEAH","YEAH","COBB","St. Luke's Clinic - YEAH Program - Eagle","","Physical Fitness","","450 W STATE ST. "," 100","EAGLE","IDAHO","83616",NA,"ADA","United States of America","110","10154101","",10154,"","","Yes","SLHS_Childrens_4c_Med.JPG","450 W STATE ST. , EAGLE, IDAHO, 83616",-116.3593727,43.6955335
"95",10307,"000","DL SLC BEHAVIORAL HEALTH - MCCALL","","DL BH HLTH","DL BH HLTH
BEHAVIORAL HEALTH","DL","St. Luke's Clinic - Behavioral Health - McCall","","Psychiatry","","301 DEINHARD LANE",NA,"MCCALL","IDAHO","83638","4703","","","110","10307000","",10307,"","","Yes","","301 DEINHARD LANE, MCCALL, IDAHO, 83638",-116.0994983,44.897929
"96",10162,"102","DMD HUMPHREYS DIABETES CENTER","","DMD DIAB","DMD DIAB
HUMPHREY'S
DIAMOND
HDC 
DIABETES","DMD","St. Luke's Clinic - Humphreys Diabetes Center - Nampa","","Diabetes Services","","824 S DIAMOND ST.",NA,"NAMPA","IDAHO","83686","5960","CANYON","United States of America","110","10162102","",10162,"","","Yes","","824 S DIAMOND ST., NAMPA, IDAHO, 83686",-116.5588364,43.5606367
"97",10162,"101","DMD HUMPHREYS DIABETES CENTER DNU","","DMD HDC","HUMPHREY'S
DIAMOND
HDC
DMD
DIABETES","DMD","Humphreys Classroom - Nampa","","Diabetes Services","","824 S DIAMOND ST.",NA,"NAMPA","IDAHO","83686","5960","CANYON","United States of America","110","10162101","",10162,"Clinic Outpatient
Specimen","","Yes","","824 S DIAMOND ST., NAMPA, IDAHO, 83686",-116.5588364,43.5606367
"98",10162,"100","DMD SLC FAMILY MEDICINE","","DMD SLFM","SLFM
NAMPA
DIAMOND","DMD","St. Luke's Clinic Family Medicine - Nampa Diamond","","Family Medicine","","824 S DIAMOND ST.",NA,"NAMPA","IDAHO","83686","5960","CANYON","United States of America","110","10162100","",10162,"Clinic Outpatient
Specimen","","Yes","","824 S DIAMOND ST., NAMPA, IDAHO, 83686",-116.5588364,43.5606367
"99",10112,"100","EFH SLC ST. LUKE'S FAMILY HEALTH","","EFH SLFH","SLFH HOSPITALITY
SLFH
SLFH EAST
EAST FAMILY HEALTH
SLFHE
HOSPITALITY","EFH","St. Luke's Family Health - Boise","","Family Medicine","","2083 E HOSPITALITY LANE",NA,"BOISE","IDAHO","83716","6603","","United States of America","110","10112100","",10112,"Clinic Outpatient
Specimen","","Yes","","2083 E HOSPITALITY LANE, BOISE, IDAHO, 83716",-116.157426,43.5405721
"100",10137,"100","EHDC HUMPHREYS DIABETES CENTER","","EHDC DC","HDC
HUMPHREY'S
EMMETT HDC
HUMPHREYS","EHDC","Humphreys Diabetes Center - Emmett","","Diabetes Services","","202 E LOCUST ST.",NA,"EMMETT","IDAHO","83617","9998","GEM","United States of America","110","10137100","",10137,"","","Yes","","202 E LOCUST ST., EMMETT, IDAHO, 83617",-116.466792,43.879118
"101",10101,"183","EMC SL IDAHO CARDIOLOGY ASSOCIATES","","EMC SLICA","SLICA
EAGLE SLICA","EMC","St. Luke's Idaho Cardiology Associates - Eagle","","Cardiology","","3101 E STATE ST. "," 2120","EAGLE","IDAHO","83616","6232","ADA","United States of America","110","10101183","",10101,"Clinic Outpatient
Specimen","","Yes","","3101 E STATE ST. , EAGLE, IDAHO, 83616",-116.3163704,43.6818299
"102",10101,"100","EMC SLC FAMILY MEDICINE - EAGLE","","EMC SLFM","EAGLE FAMILY MEDICINE
SLFM EAGLE
SLFM
EAGLE","","St. Luke's Family Medicine - Eagle","","Family Medicine","","3101 E STATE ST. "," 2120","EAGLE","IDAHO","83616","6232","","United States of America","110","10101100","",10101,"Clinic Outpatient","Emergency Dept","Yes","","3101 E STATE ST. , EAGLE, IDAHO, 83616",-116.3163704,43.6818299
"103",10101,"186","EMC SLC FAMILY MEDICINE - EAGLE","","EMC SLFM","EAGLE FAMILY MEDICINE
SLFM EAGLE
SLFM
EAGLE","EMC","St. Lukes Clinic - Family Medicine - Eagle","","Family Medicine","","3101 E STATE ST. "," 1100","EAGLE","IDAHO","83616","6232","ADA","United States of America","110","10101186","",10101,"Clinic Outpatient
Specimen","","Yes","","3101 E STATE ST. , EAGLE, IDAHO, 83616",-116.3163704,43.6818299
"104",10101,"101","EMC SLC INTERNAL MEDICINE - EAGLE","","EMC SLIM","SLIM EAGLE
SLIM
EAGLE","EMC INTERNAL MEDICINE","St. Luke's Clinic Internal Medicine - Eagle","","Internal Medicine","","3101 E. STATE ST. "," 2120","EAGLE","IDAHO","83616","6232","","United States of America","110","10101101","",10101,"Clinic Outpatient
Specimen","","Yes","","3101 E. STATE ST. , EAGLE, IDAHO, 83616",-116.3163704,43.6818299
"105",10101,"102","EMC SLC MOUNTAIN STATES UROLOGY CENTER - EAGLE","","EMC MSU","MSU EAGLE
MSU
EAGLE MSU
EAGLE
UROLOGY
URO
EMC
MSUEMC
EMCMSU
UROMSU
MSUURO
EMCURO
MOUNTAIN STATES
REGIONAL","EMC","St. Luke's Clinic Mountain States Urology - Eagle","","Urology","","3101 E STATE ST. "," 2107","EAGLE","IDAHO","83616","6232","","United States of America","110","10101102","",10101,"Clinic Outpatient
Specimen","","Yes","","3101 E STATE ST. , EAGLE, IDAHO, 83616",-116.3163704,43.6818299
"106",10101,"188","EMC SLC RHEUMATOLOGY EAGLE","","EMC RHEUM","EMC
RHEUMATOLOGY
EAGLE
EMC RHU
RHU","EMC","St. Luke's Clinic Rheumatology - Eagle","","Rheumatology","","3101 E. STATE ST.  "," 2107","EAGLE","IDAHO","83616",NA,"","","110","10101188","",10101,"Clinic Outpatient
Specimen","","Yes","","3101 E. STATE ST.  , EAGLE, IDAHO, 83616",-116.3163704,43.6818299
"107",10500,"100","EOMA EASTERN OREGON MEDICAL ASSOCIATES","","EOMA EOMA","EOMA
EASTERN
EASTERN OREGON MEDICAL","EOMA","Eastern Oregon Medical Associates - Baker City","","Family Medicine","","3950 17TH ST. "," A","BAKER CITY","OREGON","97814","1300","BAKER","United States of America","110","10500100","",10500,"Clinic Outpatient
Specimen","","Yes","","3950 17TH ST. , BAKER CITY, OREGON, 97814",-117.848931,44.795116
"108",10500,"101","EOMA HUMPHREYS DIABETES CENTER SUPPORT SITE","","EOMA HDC","HDC
HUMPHREY'S
EOMA HDC
HUMPHREYS
EASTERN OREGON MEDICAL","EOMA","Humphreys Diabetes Center - Eastern Oregon","","Diabetes Services","","3950 17TH ST. "," A","BAKER CITY","OREGON","97814","1300","","United States of America","110","10500101","",10500,"","","Yes","","3950 17TH ST. , BAKER CITY, OREGON, 97814",-117.848931,44.795116
"109",10500,"110","EOMA SL DIETITIAN CLINIC","","EOMA DIET","","EOMA","St. Luke's Clinic - Dietitian Clinic - Baker City","","Nutrition","","3950 17TH ST. "," A","BAKER CITY","OREGON","97814","1300","BAKER","United States of America","110","10500110","",NA,"","","Yes","","3950 17TH ST. , BAKER CITY, OREGON, 97814",-117.848931,44.795116
"110",10500,"102","EOMA SL IDAHO CARDIOLOGY ASSOCIATES","Inactive","EOMA SLICA","EOMA ICA
ICA EOMA
EASTERN OREGON MEDICAL","","St. Luke's Idaho Cardiology Associates - Eastern Oregon","","","","3950 17TH ST.",NA,"BAKER CITY","OREGON","97814","1300","","United States of America","110","10500102","",10500,"Clinic Outpatient
Specimen","","Yes","","3950 17TH ST., BAKER CITY, OREGON, 97814",-117.848931,44.795116
"111",10500,"109","EOMA SL IDAHO PULMONARY ASSOCIATES","","EOMA IPA","EOMA IPA
IPA EOMA
EASTERN OREGON MEDICAL
PULMONARY
BAKER","EOMA","St. Luke's Idaho Pulmonary Associates - Baker City","","Pulmonology","","3950 17TH ST. "," A","BAKER CITY","OREGON","97814","1300","BAKER","United States of America","110","10500109","",NA,"","","Yes","","3950 17TH ST. , BAKER CITY, OREGON, 97814",-117.848931,44.795116
"112",10500,"111","EOMA SL MENTAL HEALTH CLINIC","","EOMA MHC","","EOMA","St. Luke's Clinic - Mental Health - Baker City","","Psychiatry","","3950 17TH ST. "," A","BAKER CITY","OREGON","97814","1300","BAKER","United States of America","110","10500111","",NA,"","","Yes","","3950 17TH ST. , BAKER CITY, OREGON, 97814",-117.848931,44.795116
"113",10123,"100","EPB SLC MOUNTAIN STATES UROLOGY","","EPB MSU","MSU
ELKS PROFESSIONAL BUILDING
MOUNT
UROLOGY
BOISE
EPB
URO
MSUURO
UROMSU
EPBMSU
MSUEPB
EPBURO
MOUNTAIN STATES","EPB","St. Luke's Clinic Mountain States Urology - Boise","","Urology","","510 N 2ND ST. "," 103","BOISE","IDAHO","83702","6081","","United States of America","110","10123100","",10123,"Clinic Outpatient
Specimen","","Yes","","510 N 2ND ST. , BOISE, IDAHO, 83702",-116.1927531,43.6150599
"114",10123,"101","EPB SLC UROLOGY ONCOLOGY","","EPB URONC","UROLOGY ONCOLOGY
URO
ONC
UROONC
BOISE
REGIONAL
ELKS
URONC","EPB","St. Luke's Clinic - Urology Oncology - Boise","","Urologic Oncology","","510 N 2ND ST. "," 103","BOISE","IDAHO","83702","6081","ADA","United States of America","110","10123101","",10123,"Clinic Outpatient
Specimen","","Yes","","510 N 2ND ST. , BOISE, IDAHO, 83702",-116.1927531,43.6150599
"115",10152,"102","ERC HUMPHREYS DIABETES CENTER","","ERC HDC","HDC
HUMPHREY'S
DIABETES
ERC
MOUNTAIN HOME
REGIONAL","ERC","Humphrey's Diabetes Center - Mountain Home","","Diabetes Services","","890 N 6TH EAST",NA,"MOUNTAIN HOME","IDAHO","83647","2206","","United States of America","110","10152102","",NA,"","","Yes","","890 N 6TH EAST, MOUNTAIN HOME, IDAHO, 83647",-115.6924959,43.1391695
"116",10152,"104","ERC SL CHILDRENS CARDIOLOGY - MOUNTAIN HOME","","ERC PED CRD","REGIONAL
CSC CARDIOLOGY
MOUNTAIN HOME
CARDIOLOGY PEDS
CHILDREN'S
PEDIATRIC
ERC
EMMETT","ERC","St. Luke's Children's - Cardiology - Mountain Home","","Pediatric Cardiology","","890 N 6TH EAST",NA,"MOUNTAIN HOME","IDAHO","83647","2206","ELMORE","United States of America","110","10152104","",10152,"","","Yes","","890 N 6TH EAST, MOUNTAIN HOME, IDAHO, 83647",-115.6924959,43.1391695
